pal_function,package,palette,length,type,novelty,creatorName,maintainerName,projectUrl,description,colors
paletteer_d,beyonce,X69,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#551B1AFF, #661D1CFF, #7B201FFF, #913834FF, #B1342DFF, #B7806FFF, #D8BF95FF, #D1BC9BFF, #C6A374FF, #C4A076FF, #BA8C5DFF"
paletteer_d,beyonce,X70,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#97110EFF, #D61C20FF, #D71C20FF, #BE6C63FF, #AF9989FF, #B88D6AFF, #C1824CFF, #925A40FF, #834329FF, #6D321FFF, #62291AFF"
paletteer_d,beyonce,X71,17,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #2E0711FF, #330813FF, #570D21FF, #610F25FF, #781E31FF, #862137FF, #9F3043FF, #B1364BFF, #C65C66FF, #DC6772FF, #D16970FF, #E9757DFF, #D8CECFFF, #F1E5E6FF, #E5E5E5FF, #FFFFFFFF"
paletteer_d,beyonce,X72,12,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#00B5E4FF, #649D72FF, #F1E436FF, #F3E338FF, #C25337FF, #E80F18FF, #EA0E18FF, #E02327FF, #C7844FFF, #A96943FF, #8A472AFF, #8C472AFF"
paletteer_d,beyonce,X73,14,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #001221FF, #012243FF, #002142FF, #002341FF, #002343FF, #187999FF, #00B6E6FF, #00B6E5FF, #62A2ACFF, #CD8958FF, #CD8A56FF, #A86D4FFF, #834631FF"
paletteer_d,beyonce,X74,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#5152E0FF, #266DB8FF, #00A4EEFF, #0AA5E2FF, #35CBBFFF, #51C5B4FF, #A9BE93FF, #C2B3A2FF, #F78FB2FF, #F186AAFF, #EC6D98FF"
paletteer_d,beyonce,X75,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#04738DFF, #127C86FF, #04C3C8FF, #449D94FF, #D87939FF, #D2854AFF, #E5AB52FF, #695037FF, #2C201EFF, #948885FF, #D8CDC9FF"
paletteer_d,beyonce,X76,20,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#05185AFF, #041759FF, #04175BFF, #0D497DFF, #075D9AFF, #085C9AFF, #783850FF, #AF2547FF, #AF2549FF, #B32D4EFF, #DB3367FF, #DA3367FF, #CE4C66FF, #AA6C45FF, #AA6C43FF, #B1734AFF, #E0C290FF, #E2C293FF, #E2C291FF, #E1C391FF"
paletteer_d,beyonce,X77,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #081F39FF, #0F3B6CFF, #345A78FF, #316283FF, #4A879CFF, #2F8FA8FF, #88B2BEFF, #C6D4DDFF, #CAD6DFFF, #EFEFEFFF"
paletteer_d,beyonce,X78,4,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #1E46A2FF, #FB323BFF, #C5E137FF"
paletteer_d,beyonce,X79,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #045456FF, #079FA3FF, #677773FF, #E75742FF, #CF7660FF, #C6AA73FF, #CCB587FF, #F0D69FFF, #E8CEA9FF, #E2C8B2FF"
paletteer_d,beyonce,X80,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#643833FF, #714531FF, #F29E5AFF, #C3736DFF, #EB5088FF, #DA6992FF, #F077A4FF, #E685AAFF, #C26898FF, #BA9E90FF, #B0CA84FF"
paletteer_d,beyonce,X81,10,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #333333FF, #694C44FF, #996354FF, #CB9578FF, #D49979FF, #D59B7CFF, #E3B396FF, #D44E58FF, #C11B32FF"
paletteer_d,beyonce,X82,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#122246FF, #304A83FF, #4B6FBBFF, #717580FF, #928167FF, #B6A593FF, #C2B2A2FF, #739762FF, #538C48FF, #95B469FF, #BFCD70FF"
paletteer_d,beyonce,X83,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #0C0E24FF, #171A45FF, #274B84FF, #1C519BFF, #DC3141FF, #E92837FF, #E63435FF, #D66B29FF, #DC762AFF, #F9AA2DFF"
paletteer_d,beyonce,X84,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #170F25FF, #2C1C47FF, #6D4A6BFF, #7B4E73FF, #8C657EFF, #AD9494FF, #A39BA6FF, #5872A8FF, #4B5B87FF, #212C5AFF"
paletteer_d,beyonce,X85,11,sequential,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#261710FF, #2C1C14FF, #322119FF, #583E30FF, #72523FFF, #775A48FF, #AF8361FF, #BCA08FFF, #CAC0C1FF, #CDC4C5FF, #EEE8E8FF"
paletteer_d,beyonce,X86,11,sequential,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#341B0EFF, #5B2E16FF, #673419FF, #79421DFF, #A46425FF, #B28351FF, #E2AF6DFF, #DFB77DFF, #FFBC38FF, #FCCA60FF, #F8DC8CFF"
paletteer_d,beyonce,X87,14,sequential,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #472F1AFF, #885932FF, #986C4CFF, #A67E63FF, #A8917CFF, #AA9A87FF, #BAB2A8FF, #CCCCCCFF, #CDCDCDFF, #CECECEFF, #EDEDEDFF, #EEEEEEFF, #EFEFEFFF"
paletteer_d,beyonce,X88,12,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#332830FF, #2D2429FF, #544549FF, #8F070FFF, #90060EFF, #E0B412FF, #DCAE14FF, #FDCA00FF, #F0B50AFF, #C97827FF, #B7712CFF, #512100FF"
paletteer_d,beyonce,X89,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#212121FF, #452711FF, #CA5600FF, #C17100FF, #C17200FF, #C97A00FF, #FFB000FF, #F8B016FF, #D41311FF, #BB1717FF, #781A1FFF"
paletteer_d,beyonce,X90,11,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#795998FF, #7D4D7FFF, #954C84FF, #AD5A88FF, #D05F95FF, #DAA7ABFF, #F0A9A7FF, #E7B7B2FF, #EFCCB6FF, #D1CAC8FF, #B5C5D5FF"
paletteer_d,beyonce,X91,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#29192CFF, #48122BFF, #7F002FFF, #CF0073FF, #DB0096FF, #E9006EFF"
paletteer_d,beyonce,X92,8,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#373239FF, #6E2B3DFF, #A21C3FFF, #E9003FFF, #E783A9FF, #EDEDEDFF, #EEEEEEFF, #EFEFEFFF"
paletteer_d,beyonce,X93,31,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#AE0315FF, #AF0215FF, #AE0313FF, #AA0412FF, #FF2643FF, #FB2642FF, #FB2740FF, #F92740FF, #F9283EFF, #FD2441FF, #F52942FF, #F62640FF, #FD2741FF, #FA263CFF, #E88371FF, #E9856EFF, #E5856FFF, #E98470FF, #7CB068FF, #7FAC67FF, #7EB16CFF, #7CAF6AFF, #80AF6BFF, #7DAF6AFF, #7FAE6AFF, #7FAD6CFF, #80AE6DFF, #00AF43FF, #02AF44FF, #00AF46FF, #018821FF"
paletteer_d,beyonce,X94,14,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#E37A0FFF, #492F48FF, #482E47FF, #AA8B4AFF, #AA8B48FF, #E65286FF, #E65284FF, #E75387FF, #E95285FF, #E85184FF, #018F83FF, #009083FF, #009184FF, #00D0EAFF"
paletteer_d,beyonce,X95,20,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000103FF, #010101FF, #000000FF, #000201FF, #000002FF, #010103FF, #F8B3D0FF, #F7B4D5FF, #F6B3D4FF, #F8B2D6FF, #F9B3D7FF, #FBB1D6FF, #F9B1D6FF, #FCB2D7FF, #FAB2D7FF, #F6B5D5FF, #F5B4D4FF, #F8B3D2FF, #F9B4D3FF, #F9B3D5FF"
paletteer_d,beyonce,X96,20,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #000002FF, #000100FF, #010000FF, #1B90C6FF, #1A8FC5FF, #1D8FC3FF, #1A8FC4FF, #1B8EC4FF, #EE4A91FF, #EC4B8FFF, #EF4991FF, #EC4A93FF, #EE4A8FFF, #F0E821FF, #F0E71CFF, #EFEA1FFF, #F0E720FF, #F0E91FFF, #E8E6F3FF"
paletteer_d,beyonce,X97,19,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#01199DFF, #02189FFF, #001A9BFF, #00199CFF, #01179EFF, #0001DFFF, #0200DFFF, #0000DFFF, #0000DEFF, #0101DFFF, #34DD9CFF, #33DE9CFF, #36DC9EFF, #36DD98FF, #FD6864FF, #FF6762FF, #FC6760FF, #FF6761FF, #FE9D59FF"
paletteer_d,beyonce,X98,16,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #000004FF, #211753FF, #221654FF, #22174FFF, #221753FF, #3C2A7CFF, #382B7DFF, #3E287BFF, #392A7BFF, #3B2A7AFF, #714DA4FF, #734DA2FF, #704EA2FF, #744CA2FF, #B28CBFFF"
paletteer_d,beyonce,X99,19,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#1C144DFF, #1A154DFF, #1D164CFF, #1A174EFF, #393593FF, #373894FF, #363793FF, #3A3792FF, #383794FF, #D4344CFF, #D6344CFF, #D3334BFF, #D3354CFF, #D5324FFF, #EA4543FF, #EC4245FF, #EC4346FF, #E94345FF, #F79301FF"
paletteer_d,beyonce,X100,14,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #010000FF, #000100FF, #000002FF, #4F2C19FF, #4D2C1BFF, #4F2B1BFF, #4C2D1BFF, #8A5A34FF, #885B34FF, #8B5A31FF, #9B8673FF, #9C866FFF, #E7D9CCFF"
paletteer_d,beyonce,X101,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#921F58FF, #CE599DFF, #68C2BFFF, #9DD5DBFF, #D5DED0FF, #EFEFEFFF"
paletteer_d,beyonce,X102,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #963F17FF, #B75A1CFF, #B68455FF, #574F32FF, #A48A58FF"
paletteer_d,beyonce,X103,5,sequential,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #613922FF, #7D4C29FF, #96725BFF, #C1B5A2FF"
paletteer_d,beyonce,X104,5,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #333333FF, #AB2C43FF, #7ADCF6FF, #FEC3FFFF"
paletteer_d,beyonce,X105,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #303539FF, #CA9A72FF, #CB9A72FF, #EAEAEAFF, #F5F5F7FF"
paletteer_d,beyonce,X106,5,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#111A27FF, #291828FF, #1D4258FF, #6F9394FF, #CB0227FF"
paletteer_d,beyonce,X107,5,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#242424FF, #37253DFF, #852851FF, #E10131FF, #F6F4F5FF"
paletteer_d,beyonce,X108,7,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#02307DFF, #0355B8FF, #84C5FFFF, #83C5FFFF, #856A7BFF, #836B7BFF, #B79498FF"
paletteer_d,beyonce,X109,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #DB0F12FF, #DB0E13FF, #DB1014FF, #DC1013FF, #DC0F14FF"
paletteer_d,beyonce,X110,16,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #000002FF, #000104FF, #1C272DFF, #172830FF, #19282FFF, #274857FF, #274955FF, #27485BFF, #254955FF, #274756FF, #48899FFF, #4A86A0FF, #49889AFF, #4987A0FF, #CCCCCCFF"
paletteer_d,beyonce,X111,15,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#3850A8FF, #3A4FA8FF, #3650A5FF, #0068F7FF, #0068F8FF, #0367FBFF, #0069F7FF, #889DFAFF, #869DFBFF, #859CF9FF, #E0B0FCFF, #DCB0FBFF, #DEAFFDFF, #DFB1FCFF, #7C4DE7FF"
paletteer_d,beyonce,X112,17,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #000002FF, #241C4BFF, #241E4CFF, #231D4DFF, #231D4BFF, #512282FF, #4F2384FF, #542180FF, #502380FF, #512184FF, #7D3BA7FF, #7F39ABFF, #7B3BABFF, #7F3AA7FF, #7E3AA9FF, #AA8CE2FF"
paletteer_d,beyonce,X113,14,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #000104FF, #533A26FF, #4F392BFF, #503A2CFF, #9C846AFF, #9A8568FF, #9D8368FF, #99836CFF, #DB5844FF, #D75849FF, #DA5647FF, #DB5748FF, #BC3E15FF"
paletteer_d,beyonce,X114,18,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #000002FF, #010000FF, #000100FF, #000004FF, #7F1845FF, #821849FF, #7E1848FF, #801948FF, #801849FF, #5F3BE7FF, #5F3AE9FF, #6138EAFF, #9BEF59FF, #9EED5CFF, #9EEE5BFF, #9FEF5CFF, #F5C767FF"
paletteer_d,beyonce,X115,5,sequential,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#001A29FF, #633633FF, #834A39FF, #E3B571FF, #EEE6A6FF"
paletteer_d,beyonce,X116,21,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#0E151FFF, #0E151DFF, #171F2AFF, #19232FFF, #1A222FFF, #29313EFF, #4C5260FF, #4C525EFF, #877E81FF, #DEB9A7FF, #E0B9A8FF, #DFBAA8FF, #DFB8A7FF, #D5B1A1FF, #B98D82FF, #BA8E83FF, #B88E82FF, #B98F83FF, #B98F81FF, #A48982FF, #74514DFF"
paletteer_d,beyonce,X117,16,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#51301FFF, #85512CFF, #B2713BFF, #B27139FF, #B26F38FF, #B37039FF, #B1703AFF, #B17038FF, #BA8946FF, #BA8B47FF, #BA8B45FF, #BE8F49FF, #C99B50FF, #CEB37EFF, #D2C193FF, #D3C193FF"
paletteer_d,beyonce,X118,10,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #640002FF, #630102FF, #640003FF, #810100FF, #BA142AFF, #BB132AFF, #EA3639FF, #E93639FF, #EAEAEAFF"
paletteer_d,beyonce,X119,7,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #2E1A13FF, #2D1A13FF, #40281EFF, #40281CFF, #7E3D29FF, #D29E3BFF"
paletteer_d,beyonce,X120,10,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #220152FF, #230052FF, #210051FF, #540187FF, #530086FF, #530088FF, #8A01A9FF, #8A00ABFF, #8F0133FF"
paletteer_d,beyonce,X121,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #3E4243FF, #EBBFDDFF, #E6498FFF, #4ECBCEFF, #2E335EFF"
paletteer_d,beyonce,X122,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #281913FF, #5E382EFF, #9EA6A9FF, #B8C3C5FF, #EAEBEDFF"
paletteer_d,beyonce,X123,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#000000FF, #4E1005FF, #A1200DFF, #E13217FF, #C4CFD1FF, #E7EBEEFF"
paletteer_d,beyonce,X124,6,divergent,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#141824FF, #32363FFF, #55555FFF, #AD8875FF, #523B33FF, #361913FF"
paletteer_d,beyonce,X125,7,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#1C193AFF, #351520FF, #608587FF, #77B2ACFF, #ABD4C6FF, #9D8072FF, #3B324BFF"
paletteer_d,beyonce,X126,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#484D53FF, #737A82FF, #A67B6BFF, #DABFACFF, #E7DDD3FF, #D47DD2FF"
paletteer_d,beyonce,X127,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#DBF4F8FF, #11B2E8FF, #CF2154FF, #94FF7BFF, #4D343AFF, #A4A192FF"
paletteer_d,beyonce,X128,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#1D1719FF, #6AA1C1FF, #CDEAF4FF, #A19388FF, #9B816AFF, #6E4C40FF"
paletteer_d,beyonce,X129,6,qualitative,TRUE,"David Miller [aut, cre]",David Miller <dave@ninepointeightone.net>,https://github.com/dill/beyonce,Palettes generated from http://beyoncepalettes.tumblr.com,"#325E5AFF, #909C78FF, #ECE0C3FF, #98C8CAFF, #D1EEF2FF, #CB0A36FF"
